Name,Total-Rate,Worth-Ratio,Phone,City,Region,Street,Quality-Rate,Service-Rate,Decoration-Rate,free internet,hookah,cigarettes,parking-lot,Pose,Free-Delivery,View,BreakFast,Outdoor,Live-Music,Sum-Of-Featurs,Time-Open,Time-Close
خوشا شیراز,7.5,0,7136504324,شیراز,بلوار صنایع روبروی ورودی گلدشت حافظ,,0,0,0,0,0,0,0,1,0,1,0,1,1,4,12:00,24:00:00
مجموعه هفت خوان,7.3,4,7132270000,شیراز,بلوار جدید قرآن,نبش کوچه 17,4,4,4,1,0,0,1,1,0,1,1,0,0,5,12:00,24:00:00
چیل,8.2,0,32343972,شیراز,خیابان هدایت غربی کوچه 8,,0,0,0,1,0,1,0,1,0,0,0,0,0,3,11:00,24:00:00
گرن,7.9,4,36541894,شیراز,بولوار نيايش, مجتمع هومهر,4,4,4,1,0,1,0,1,0,0,0,0,1,4,7:00,24:00:00
ماهونی,7.7,0,32278585,شیراز,حافظیه,روبروی باغ جهان نما,0,0,0,1,0,0,0,1,0,0,0,0,0,2,8:00,24:00:00
معمار,6.8,1,32276799,شیراز,خیابان جهاد سازندگی بالاتر از چهار راه چنچنه,,1,3,1,1,0,1,0,1,0,0,0,0,0,3,9:00,24:00:00
هدایت,5.8,3,32349152,شیراز,بيست متری سينما سعدی," هدايت غربی، نبش كوچه 4",2,3,2,1,0,1,0,1,0,0,0,0,0,3,8:30,24:00:00
آرک آ,5.2,0,3136290920,اصفهان,جلفا, روبروی کلیسای وانک,0,0,0,0,0,0,0,1,0,0,0,1,0,2,9:00,24:00:00
عمارت سیمون,6.9,4,3131325011,اصفهان,جلفا,روبروی کلیسا وانک,5,4,4,0,0,0,1,1,1,0,0,1,0,4,10:00,24:00:00
پارک لند (اصفهان),4.8,4,3136249731,اصفهان,بلوار سعدی, جنب فروشگاه هاکوپیان,5,4,5,1,0,0,1,1,0,0,1,0,0,4,12:00,24:00:00
ایرانیان,0,0,3136615350,اصفهان,خیابان آمادانا اول روبه روی معاونت درمان,,0,0,0,1,0,0,0,1,0,0,1,0,0,3,16:00,24:00:00
رادیو (اصفهان),8.1,5,3152413507,اصفهان,مبارکه," خیابان منتظری، پاساژ طلا، زیرزمین",4,4,4,1,0,0,0,1,0,0,1,0,0,3,8:00,24:00:00
ریبار (اصفهان),0,0,3136273150,اصفهان,خيابان بوستان سعدی," حدفاصل پل فلزی و پل مارنان، جنب پوشاك زاور، طبقه زيرين گل آريسا",0,0,0,1,0,0,0,1,0,0,1,0,0,3,9:00,24:00:00
سنس,0,0,3131310295,اصفهان,خیابان شریعتی غربی," چهارراه محتشم کاشانی ، جنب آموزشگاه حافظ",0,0,0,1,0,0,0,1,0,0,0,0,0,2,10:00,24:00:00
ژینر جلاتو (اصفهان),6.7,0,3136268540,اصفهان,نظر میانی, کوچه کلیسا وانک,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9:00,24:00:00
ناژلند,7.5,0,3195010101,اصفهان,پارک جنگلی ناژوان,ایستگاه ۲ تله سیژ,0,0,0,1,0,0,1,1,0,0,1,0,0,4,8:00,24:00:00
کاغذ,5.3,0,9351449510,اصفهان,چهارباغ بالا روبرو زمزم مجتمع پارسیان انتهای ایوان,,0,0,0,0,0,0,0,1,0,0,1,0,0,2,9:00,24:00:00
مس و قالی,5.3,4,3132222764,اصفهان,خ سپه شرقی مقابل اداره دارایی مرکزی تیمچه مثقالی,,4,3,3,1,0,1,0,1,0,0,1,0,1,5,9:00,24:00:00
تعطیلات (اصفهان),6.2,3,3136268787,اصفهان,خیابان حکیم نظامی,جنب خیابان مهرداد,4,1,2,0,0,0,0,1,0,0,0,0,0,1,11:00,24:00:00
ستاره ی من,6.7,0,3136259096,اصفهان,خيابان حكيم نظامي,"كوچه سنگتراشها،بعد ازآبنما،نبش کوچه ۱۷",0,0,0,1,0,1,0,1,0,0,0,0,0,3,9:00,24:00:00
شربت خانه فیروز,6.8,5,36268009,اصفهان,جلفا خیابان حکیم نظامی کوی کلیسای وانک روبروی هتل جلفا,,4,4,4,1,0,0,0,1,0,0,1,0,0,3,8:00,24:00:00
تین دونات,7.9,0,36616110,اصفهان,خیابان میر, روبروی بیمارستان سپاهان,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12:00,24:00:00
فرست کاپ,4.6,3,36550034,اصفهان,اصفهان," سیتی سنتر ، طبقه اول ، واحد cs 110",2,3,2,0,0,0,1,1,0,0,1,0,0,3,10:00,24:00:00
بستنی لابریت (چهار باغ),7.6,4,3136632329,اصفهان,چهارباغ بالا," نبش کوچه رییسی، پلاک 39",2,4,3,0,0,0,0,1,0,0,0,0,0,1,8:30,24:00:00
مجموعه غذایی تراس,0,0,5131660,مشهد,بلوار وکیل آباد," بلوار امامت ، بین امامت ۶ و ۸",0,0,0,0,0,0,0,1,0,0,1,0,0,2,8:00,24:00:00
پردیسان (هتل پردیسان مشهد),6.8,0,513909,مشهد,بزرگراه کلانتری بعد از میدان استقلال هتل پردیسان,,0,0,0,0,0,0,1,1,0,0,0,0,0,2,11:00,24:00:00
آرون (مشهد),0,0,5138823132,مشهد,كوثر شمالي ١," لاله ١ پلاك ١
( وكيل اباد ١٠ ، لاله ، پلاك ١",0,0,0,0,0,0,0,1,0,0,0,0,0,1,8:00,24:00:00
کاما,0,0,5138444516,مشهد,نبش کوهسنگی ۲۵,,0,0,0,1,0,1,0,1,1,0,1,0,1,6,8:00,24:00:00
صندلی,6.7,0,36013191,مشهد,وكيل اباد 15, نبش شهيد قاسمي 1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,9:00,24:00:00
شکر (احمد آباد),8.3,4,38420131,مشهد,احمد آباد," بلوار ملاصدرا ، ملاصدرا 4",4,4,4,1,0,0,0,1,0,0,1,0,0,3,8:00,24:00:00
شکر (سجاد),7.4,5,37676664,مشهد,بلوار سجاد," خیابان بهار 2 ، پلاک 8",3,4,3,1,0,0,0,1,0,0,1,0,0,3,9:00,24:00:00
کوک,8.1,0,37638358,مشهد,بلوار خیام," خیام 10 ، خیابان زنبق",0,0,0,1,0,1,0,1,0,0,1,0,0,4,8:00,24:00:00
رترو (مشهد),6.7,0,35098085,مشهد,بلوار پیروزی," بین پیروزی 79 و 81 ، شماره 79",0,0,0,1,0,1,0,1,0,0,0,0,0,3,13:30,24:00:00
نبات,7.8,4,38443918,مشهد,خیابان سلمان فارسی," نرسیده به خیابان فلسطین ، نبش صفا",5,4,3,1,0,0,0,1,0,0,1,0,0,3,8:00,24:00:00
کافه 81,7.5,5,9155083007,مشهد,بلوار سجاد," خیابان حامد جنوبی 9 ،  پلاک 81",1,4,3,0,0,0,0,1,0,0,1,0,0,2,9:00,24:00:00
مثبت (تبریز),0,0,4133312019,تبریز,ولیعصر, فلکه بزرگ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11:00,24:00:00
گرامافون (تبریز),0,0,9056182325,تبریز,خیابان شریعتی جنوبی,نبش کوچه آرام اول,0,0,0,1,0,0,0,1,0,0,1,0,0,3,11:00,24:00:00
رز (تبریز),0,0,4133323024,تبریز,اول جاده ایل گلی," الهی پرست، نپش ۲۴ متری",0,0,0,1,0,0,0,1,0,0,0,0,0,2,11:00,24:00:00
لانژ,0,0,4136669702,تبریز,رشديه," الهيه،كوى سبلان",0,0,0,0,0,0,0,1,1,0,0,0,0,2,11:00,24:00:00
عمارت,7.7,5,0,تبریز,پارک ائل گلی, عمارت شاه گلی,4,5,4,1,0,1,1,1,0,0,0,0,1,5,11:00,24:00:00
امیر شکلات پلاس,6.7,0,9141150840,تبریز,خیابان ولیعصر," پارک ولیعصر ، مجتمع تفریحی",0,0,0,1,0,1,0,1,0,0,0,0,0,3,11:00,24:00:00
سیزده,8.2,0,33291989,تبریز,وليعصر," فروغي ، خيابان شيخ محمد خياباني ، كافه ١٣",0,0,0,1,0,1,0,1,1,0,0,0,1,5,18:00,24:00:00
لاواتزا,6.7,5,7644478655,کیش,پاساژ کوروش,,4,4,4,1,0,0,0,1,0,0,1,0,0,3,9:00,24:00:00
96 (کیش),6.8,5,9347694466,کیش,هتل کیش,,4,4,4,1,0,0,0,1,0,0,0,0,0,2,11:00,24:00:00
فودسان(کیش),2.4,3,7644468622,کیش,میدان پردیس, طبقه زیر هتل پارمیس,1,1,1,1,0,0,0,1,0,0,0,0,0,2,11:00,24:00:00
میکافه,8.1,0,9361897961,کیش,انتهای بلوار هنر," میدان میکا ، روبروی برج مسک.نی میکا",0,0,0,0,0,1,0,1,0,1,1,0,0,4,10:00,24:00:00
طهرون,8,4,9123038343,کیش,جنب کیبل اسکی,,4,4,4,0,1,1,0,1,0,0,1,0,0,4,9:00,24:00:00
هنرمند,8.1,5,7644458436,کیش,بلوار مروارید," روبروی مرکز خرید مروارید،  ایوان مروارید ، پلاک 336",3,4,4,1,0,1,0,1,0,0,1,0,0,4,11:00,24:00:00
ویونا (کیش),8.3,3,4452608,کیش,خیابان فردوسی, مرکز خرید کیش,4,4,4,1,0,0,0,1,0,0,0,0,0,2,11:00,24:00:00
کافه چی,8.2,5,2537840019,قم,نبش میدان صفاییه,,5,5,5,1,0,0,0,1,0,0,1,0,0,3,10:00,24:00:00
فیروزه,5.8,4,2532944404,قم,سالاریه,"میدان میثم،خیابان یاسمن،پلاک ۳۱۴",4,4,4,1,0,1,0,1,0,1,1,1,1,7,8:30,24:00:00
لمیز,8,5,22721469,قم,کیلومتر 5 اتوبان قم,"تهران، گردش سرای مهر و ماه",5,5,5,0,0,0,0,1,0,0,0,0,0,1,9:00,24:00:00
چمدون,8.1,0,0,قم,‎سالاریه," خیابان نسترن ، نبش کوچه ۹",0,0,0,0,0,0,0,1,0,0,1,0,0,2,8:30,24:00:00
باران,8.4,5,32615896,قم,ابتداي ٤٥ متري صدوق ميدان مفتح,,5,5,5,0,0,0,0,1,0,0,1,0,0,2,9:00,24:00:00
بارون,8.7,4,32931513,قم,خيابان صدوق,"  بلوار بوعلي ، ميدان شهيد دستغيب",4,4,4,1,0,0,0,1,1,0,1,0,0,4,7:30,24:00:00
ژیهات,6.8,4,32401378,قم,سالاريه," خيابان ژاله ، پلاک ژاله",4,4,3,1,0,0,1,1,0,0,1,0,0,4,8:30,24:00:00
ژاو,6.2,0,32401336,قم,٤٥ متري صدوق, ٢٠ متري كوكب,0,0,0,1,0,0,0,1,0,0,0,0,0,2,9:00,24:00:00
بوته,8.2,4,8634021212,اراک,میدان راه اهن,ابتدای شریعتی,4,5,4,1,0,0,0,1,0,0,0,0,0,2,12:00,24:00:00
امیرخان,8.1,0,0,اراک,سه راه ارامنه انتهای خیابان نیسانیان,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12:00,24:00:00
تی شی نی,0,0,8633139371,اراک,شهر صنعتی میدان پامچال,,0,0,0,0,0,0,0,1,0,0,0,0,1,2,12:00,24:00:00
کاراکال,3.8,1,34057080,اراک,خیابان دانشگاه, روبروی دانشگاه سما,1,1,1,1,0,0,0,1,0,0,0,0,0,2,9:00,24:00:00
ماژان (اهواز),6.7,5,6134449797,اهواز,زیتون," کارمندی، خ زیتون، نبش فاضل",4,4,4,1,0,0,0,1,0,0,1,0,0,3,12:00,24:00:00
پاتری,8.2,5,9374454048,اهواز,فلکه ملی,راه جنب مجتمع فرهنگی مخابرات,5,5,5,1,0,0,0,1,0,0,1,0,0,3,9:00,24:00:00
نوونو,0,0,9026299009,اهواز,کیانپارس,"خیابان ۹ غربی،فاز۳،پلاک ۱۵۱",0,0,0,1,0,0,0,1,0,0,0,1,1,4,10:00,24:00:00
ساحل (اهواز),0,0,6133743641,اهواز,گلستان," خ فروردین، بین بیمارستان و پارک قوری، مجتمع تفریحی ساحل",0,0,0,1,0,0,0,1,1,0,0,0,0,3,11:00,24:00:00
رست,0,0,6133328300,اهواز,فرهنگ شهر, رو به روی دانشگاه ازاد,0,0,0,0,0,0,0,1,1,0,1,0,0,3,8:30,24:00:00
بازیل (اهواز),8.1,0,6133928240,اهواز,ساحلي كيانپارس,,0,0,0,1,0,0,0,1,1,1,1,0,1,6,11:30,24:00:00
بستنی خاطره کرامت,0,0,9169207040,اهواز,خیابان زند, نبش کوچه قدس,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12:00,24:00:00
لند (اهواز),8.2,0,0,اهواز,كيانپارس,انتهاي١٣ شرقي,0,0,0,1,0,0,0,1,1,0,0,0,1,4,14:00,24:00:00
دا,7,5,6133925232,اهواز,کیانپارس,خیابان سیزدهم شرقی,4,4,3,0,0,0,0,1,1,0,0,0,0,2,12:00,24:00:00
دنیز,7.5,0,33372241,اهواز,كيانپارس, بين خيابان ١٩و٢٠غربى,0,0,0,0,0,1,0,1,0,0,0,0,0,2,12:00,24:00:00
بروجا,6.7,0,9199913007,اهواز,خیابان اصلی کیان آباد, نبش خیابان 5 غربی,0,0,0,1,0,0,0,1,0,0,0,0,0,2,10:00,24:00:00
دیوار,0,0,0,اهواز,کیانپارس," خیابان مهر غربی (دانشور غربی)، فاز 3، مجتمع نگین",0,0,0,1,0,0,0,1,0,0,0,0,0,2,11:00,24:00:00
پازل,7.8,5,33922020,اهواز,کیانپارس,  انتهای خیابان 6 شرقی,5,5,5,1,0,0,0,1,0,0,1,0,0,3,8:30,24:00:00
دن,0,0,33902571,اهواز,کیانپارس," خیابان ایدون ، بین خیابان ۱۸ و ۱۹",0,0,0,0,0,0,0,1,0,0,0,0,0,1,8:30,24:00:00
گالری 28,6.7,3,9169778006,اهواز,کیانپارس,طبقه ی فوقانی سینما هلال,3,3,3,0,0,0,0,1,0,0,0,0,0,1,12:00,24:00:00
سینما,8.1,0,9360010091,اهواز,کیانپارس," 17 شرقی ، بعد از ورودی بیمارستان آریا ، جنب سوپر مارکت ایران",0,0,0,1,0,0,0,1,0,0,0,0,0,2,10:00,24:00:00
رینو,7.3,3,33922152,اهواز,کیانپارس," خیابان ۷ شرقی، پلاک ۳۸",3,4,4,1,0,1,0,1,0,0,1,0,0,4,8:30,24:00:00
کوچه,7.8,0,33924616,اهواز,کیانپارس," نبش خیابان 11 شرقی ،  طبقه فوقانی رستوران سنتی هزار دستان",0,0,0,1,0,0,0,1,0,0,0,0,0,2,11:00,24:00:00
بستنی لابریت (اهواز),7.6,1,88022244,اهواز,اهواز," ملی راه ، خیابان مهران پلاک 64",4,2,3,0,0,0,0,1,0,0,0,0,0,1,10:00,24:00:00
ژینو,0,0,9351700711,سبزوار,خیابان بهار بعد از پارک فاطمی,,0,0,0,1,0,0,0,1,0,0,0,0,0,2,12:00,24:00:00
سارو (زنجان),0,0,33433290,زنجان,مرکز تجاری روشا, طبقه 5,0,0,0,1,0,0,0,1,1,0,0,0,0,3,11:00,24:00:00
سوله (زنجان),0,0,9198442282,زنجان,خیابان خرمشهر," پشت باسکول، جنب بانک پارسیان",0,0,0,1,1,0,0,1,0,0,0,0,0,3,12:00,24:00:00
آرماندو (زنجان),0,0,2433779443,زنجان,میدان هنرستان," خیابان سوله، کوچه ابوذر غفاری، پلاک 1/2",0,0,0,1,1,0,0,1,0,0,0,0,0,3,11:00,24:00:00
برنیس,6.7,0,33991012,قزوین,بلوار آیت اله خامنه ای," روبروی هتل مرمر ، مجتمع نیایش ، جنب درب ورودی مجمتع",0,0,0,1,0,0,0,1,0,0,1,0,0,3,8:00,24:00:00
بام لند دیاکو,8.1,5,2833575753,قزوین,بلوار اسد آبادی, مجتمع تجاری دیاکو,5,5,4,0,1,1,1,1,1,0,0,1,1,7,12:00,24:00:00
دیو,8.1,0,10,قزوین,میدان جانبازان," ب سمت نوروزیان، انتهای خروجی پل مطهری ب نوروزیان",0,0,0,0,0,0,0,1,0,0,0,0,0,1,12:00,24:00:00
شید,0,0,9358559363,قزوین,پونک," انتهای بلوار نخبگان، نرسیده به مصیب مرادی، جنب فهیم هشتم",0,0,0,0,0,1,0,1,1,0,0,0,0,3,10:00,24:00:00
مون,7.5,5,9186115088,همدان,شهرک مدنی,"فازدو،سه راه آپارتمان ها،جنب باشگاه سلطان",4,1,5,0,0,1,0,1,0,0,0,0,1,3,9:00,24:00:00
فرست کلاس (جمهوری),0,0,34438500,کرج,جهانشهر," کنار گذر پل روحانی، نرسیده به میدان جمهوری، نبش کوچه میثم",0,0,0,1,0,0,0,1,0,0,0,0,0,2,11:00,24:00:00
مهراد,0,0,2635777,کرج,عظیمیه," بلوار شریعتی، طبقه چهارم",0,0,0,1,0,0,1,1,0,0,0,0,0,3,11:00,24:00:00
لوکاس,8.1,5,2633425186,کرج,مهرشهر," بلوار شهرداری، خیابان صد و نه، پلاک422/2",5,5,4,0,0,0,0,1,1,0,0,1,0,3,11:00,24:00:00
عمارت آسمانی,0,0,34441067,کرج,جهانشهر," بلوار ماهان شرقی، خیابان استانداری شمالی",0,0,0,0,0,0,0,1,0,0,0,0,0,1,11:00,24:00:00
کاویچ (گوهردشت),0,0,9015266615,کرج,گوهردشت,"بلوار آزادی،بین فلکه اول وسه باندی",0,0,0,0,0,0,0,1,1,0,0,0,0,2,7:00,24:00:00
ونهان (گوهردشت),6.7,0,2634447769,کرج,گوهردشت," خیابان  اصلي گوهردشت، خیابان داریوش",0,0,0,0,1,0,0,1,0,0,1,0,0,3,9:00,24:00:00
بیلیونرز (کرج),0,0,32513737,کرج,عظیمیه," میدان ‌طالقانی ، به‌سمت بام نبش گلستان‌۲۰",0,0,0,1,1,0,0,1,0,0,0,0,0,3,11:00,24:00:00
تی شی نی (کرج),5.2,2,32535553,کرج,بام,"عظيميه، بلوارطالقانی شمالی، نبش گلستان۲۰",2,3,3,0,1,0,0,1,0,0,1,0,0,3,9:00,24:00:00
کاراکتر (مهرشهر),2.4,2,2691010091,کرج,مهرشهر," بلوار شهرداری، چهارراه مسیح پاکدل، جنب مرکز خرید پاتریس",2,1,2,1,1,1,0,1,0,0,1,0,0,5,8:00,24:00:00
شهر خوردو,0,0,1596,کرج,مهرشهر," بلوار شهرداری، نبش شهرداری 205",0,0,0,1,0,0,0,1,1,0,1,0,0,4,8:00,24:00:00
پدرا (عظیمیه),6,4,2632555961,کرج,میدان اسبی," بلوار استقلال شمالی، نبش کوچه میر زنده دل",4,4,4,1,0,0,0,1,0,0,0,0,0,2,12:00,24:00:00
لوئیجی,0,0,2634990773,کرج,مهرشهر," بلوار شهرداری، نبش خیابان 205",0,0,0,0,0,0,0,1,1,0,0,0,0,2,10:00,24:00:00
فانوس (کرج),0,0,2634205700,کرج,جهانشهر," نبش میدان مدنی، نبش خیابان مهران",0,0,0,1,0,0,0,1,0,0,1,0,0,3,9:00,24:00:00
سون (کرج),5.3,0,2634209363,کرج,جهانشهر, استانداری شمالی,0,0,0,1,1,0,0,1,0,0,1,0,0,4,10:00,24:00:00
کهن دیاران,0,0,2632218178,کرج,بلوار شورا جنوبی, کافه رستوران کهن دیاران,0,0,0,1,0,0,0,1,0,0,0,0,0,2,12:00,24:00:00
ژوزک (فودکورت برج میلاد کرج),5.2,0,22093205,کرج,عظیمیه," بلوار طالقانی شمالی، بعد از پل آزادگان، نبش خیابان حسینی، برج میلاد، طبقه 2",0,0,0,1,0,0,1,1,0,0,1,0,0,4,8:00,24:00:00
ژوزک (مهرشهر),0,0,22093205,کرج,مهرشهر," چهارباندی، فاز 3، نبش خیابان 307، پلاک 298",0,0,0,1,0,0,0,1,0,0,1,0,0,3,8:00,24:00:00
اکسپوز,8.2,5,2633422874,کرج,مهرشهر," بلوار شهرداری، خیابان 341",5,5,5,0,0,0,0,1,1,0,1,1,0,4,9:00,24:00:00
مانا,0,0,2634236058,کرج,مهرویلا," ابتدای خیابان درختی، جنب بانک ملت",0,0,0,1,1,1,0,1,0,0,0,1,0,5,12:00,24:00:00
رویال پالاس (مهرشهر),4.7,2,2633411623,کرج,مهرشهر," بلوار شهرداری، انتهای خیابان 109",2,2,2,1,0,0,0,1,0,1,0,0,0,3,11:00,24:00:00
د می ز (عظیمه),6.7,3,9901863156,کرج,عظیمیه," میدان طالقانی به سمت بام، نبش ندا شمالى",1,4,3,1,1,1,0,1,0,0,0,0,0,4,10:00,24:00:00
دوران (عظیمیه),7.8,4,2632512141,کرج,کرج," عظیمیه، میدان بهارستان",4,4,4,1,1,0,0,1,1,0,0,0,0,4,11:00,24:00:00
گارنیش (جهانشهر),8.1,5,2634474023,کرج,ميدان جمهوري," بلوار ماهان غربي، بعد از تالار لوتوس، خيابان ارغوان، كوچه بهار شرقي",4,5,4,1,1,0,0,1,0,0,1,0,0,4,9:00,24:00:00
فرست کلاس (گوهردشت),6,5,2634457327,کرج,کرج,"فلکه اول گوهردشت،خیابان دوم شرقی",2,2,2,1,1,0,0,1,0,0,1,0,0,4,11:00,24:00:00
خلیفه گاردن,6.3,4,2633400607,کرج,مهرشهر,"خ شهرداری،خ صد ،بین خ 116و117",3,4,3,1,1,1,0,1,0,0,0,1,0,5,12:00,24:00:00
آرتمیس,7.9,5,2633412347,کرج,مهرشهر,مسیح پاکدل شرقی,5,4,4,1,1,1,1,1,0,0,0,1,0,6,12:00,24:00:00
فونگو,7.4,4,2634211196,کرج,گوهردشت,"چهارراه ملك شاه،روبروي پاساژ ملاصدر، نبش پنجم شرقي",4,4,4,0,0,0,0,1,1,0,0,0,0,2,11:00,24:00:00
ژارلس,7.6,4,2634417455,کرج,رجایی شهر روبروی دانشگاه آزاد,,4,4,4,0,0,0,0,1,1,0,0,0,0,2,9:00,24:00:00
تی تی,7.3,5,2634344808,کرج,بلوار موذن,"خیابان پیروزی جنوبی، نبش نوزدهم",5,5,5,1,1,1,0,1,0,0,1,0,1,6,9:00,24:00:00
کافه سیبیل,8.1,0,9125640364,کرج,بلوار ارم," سه راه شهرداری ،فودکورت مجتمع پاسارگاد",0,0,0,1,0,0,0,1,1,0,0,0,0,3,11:00,24:00:00
دالون,8.2,3,9300060013,کرج,بلوار رستاخیز," نبش هفتم غربی، جنب فست فود بکسمات",4,3,5,1,0,0,0,1,1,0,0,0,0,3,8:00,24:00:00
شمس,8.5,5,33400188,کرج,مهرشهر,"بلوار شهرداری،نبش خیابان109",4,4,4,1,0,0,1,1,0,0,0,0,0,3,12:00,24:00:00
بلانچ,8.5,4,9126195499,کرج,كرج," عظيميه ، ميدان بهارستان",3,4,3,1,0,0,0,1,0,0,0,0,0,2,12:00,24:00:00
مازو,4.8,3,32532193,کرج,عظیمیه," بلوار استقلال ، ضلع شمالی میدان اسبی",4,3,4,0,0,0,0,1,0,0,1,0,0,2,8:00,24:00:00
لانژ,8.7,5,32549212,کرج,عظیمیه,"میدان اسبی،ضلع شمالی پارک ایران زمین",4,4,3,1,1,1,0,1,0,1,0,0,1,6,8:00,24:00:00
داریوش,4.3,3,32556413,کرج,کرج,"عظیمیه،بالاتراز میدان استقلال،نبش کوچه الهام",2,3,2,1,0,1,0,1,0,0,0,0,1,4,8:00,24:00:00
